0,"RT @BerthanPete: Which \""brown Muslim Paki\"" would you vote for?"", ""truncated"": false, ""entities"": {""hashtags"": [], ""symbols"": [], ""user_men"
0,"Muslim Workers In Michigan Wage Jihad On The Job After Showing Up To Work And Seeing What Boss Did\u2026 https://t.co/THRmzyhqf9"", ""truncate"
0,"@GlennMcmillan14 Opposition capitulated so as not to offend their 'blocks' of Muslim votes #CanadaHasFallen"", ""truncated"": false, ""entities"""
0,"RT @Chris_UKIP: 'Strict Muslim' raped four women at knifepoint to 'punish them for being on the streets at night' https://t.co/m9lheqBiki"", "
0,"@nypost Some idiot Muslim will probably buy it!"", ""truncated"": false, ""entities"": {""hashtags"": [], ""symbols"": [], ""user_mentions"": [{""screen"
0,"@renoomokri @SweetShantel We are now Federal Republic Muslim Northerner of Nigeria abi"", ""truncated"": false, ""entities"": {""hashtags"": [], ""s"
0,"@BBCPolitics A BAME lecturing us on our own history. A Leftie to boot &amp; displays total ignorance. Muslim for you."", ""truncated"": false, "
0,"RT @RealTT2020: Hillary\u2019s Obama is a Muslim joke. \ud83e\udd14 https://t.co/Ay96TEEgNQ"", ""truncated"": false, ""entities"": {""hashtags"": ["
0,"RT @Milind_MMD: 13th Century Bhuleshwar Temple, near Pune, Maharashtra.\nEach and every statue has been tampered by the Muslim Invaders late"
0,"@shahid_siddiqui Godse was the byproduct of Islamist hate mongering, the fascistic ideology from Arabia which divid\u2026 https://t.co/uzANe"
0," @MarkACollett: This is Sara, she was killed by Muslim terrorists because politicians care more about diversity &amp; immigration than the"
0,"@FS62 @Bird5Ca @CP24 Why don't you read what Islam teaches about women in general, kafir women in particular and a\u2026 https://t.co/f7xHsP"
0,"RT @Chris_UKIP: 'Strict Muslim' raped four women at knifepoint to 'punish them for being on the streets at night' https://t.co/m9lheqBiki"", "
0,"#Syrian #Muslim #Refugee Beat Wife With Hockey Stick, Smiles In #Court &amp; Says 6 Horrific Words https://t.co/9w4JE5sV9o"", ""truncated"": fa"
0,"RT @lynnemorvirat: @AhmedDHussen Islamophobia. a term coined by the Muslim Brotherhood  a terrorist organization.  I am not a racist, yet y\"
0,"@standardnews Muslim terrorist. Not a Buddhist, Jew, Christian etc. Another Muslim terrorist."", ""truncated"": false, ""entities"": {""hashtags"":"
0,They need to speak up NOW or lose autonomy and identity (history) other than MUSLIM forever! Once Sharia law takes\u2026 https://t.co/2hHXKp
0,RT @redhotsaycool11: All Muslim want us to simply except sharia law...which would immediately makes us all second class citizens in our gre\
0,"@jimmykimmel @StormyDaniels Very gifted? \nWhen America becomes Muslim with sharia laws, (with the next democrat pre\u2026 https://t.co/noRo"
0,"RT @AriannaTheAngel: the bible literally says to stone disobedient children to death, lol. Don't know how Christians can ever say Islam is\u"
0,"@timothywookey @AnnCoulter To hell with Muslims and their laws. When they become the majority, let\u2019s see how many J\u2026 https://t.co/"
0,"@HumbleTeej christians come collect youR TRASH"", ""truncated"": false, ""entities"": {""hashtags"": [], ""symbols"": [], ""user_mentions"": [{""screen_"
0,"Would Muslims kindly welcome Christians or Jews into there communities, to eat, drink and socialise??? Never https://t.co/C6fAwDvJge"", ""trun"
